unixtime,mouseX,mouseY,collision,mode,birdX,birdY
2017101117575121089,161,471,0,sin_mode,157,475
2017101117575121113,161,471,0,sin_mode,157,475
2017101117575121147,372,140,0,sin_mode,157,475
2017101117575121174,202,365,0,sin_mode,157,475
2017101117575121197,185,419,0,sin_mode,157,475
2017101117575121229,178,409,0,sin_mode,157,475
2017101117575221264,180,439,0,sin_mode,157,475
2017101117575221290,186,415,0,sin_mode,157,475
2017101117575221333,125,503,0,sin_mode,157,475
2017101117575221369,206,535,0,sin_mode,157,475
2017101117575221394,206,535,0,sin_mode,160,476
2017101117575221428,178,482,0,sin_mode,164,476
2017101117575221456,181,495,0,sin_mode,167,477
2017101117575221477,181,495,0,sin_mode,171,477
2017101117575221507,190,482,0,sin_mode,174,479
2017101117575221536,198,497,0,sin_mode,178,480
2017101117575221559,196,488,0,sin_mode,181,481
2017101117575221589,196,488,0,sin_mode,185,483
2017101117575221621,187,489,0,sin_mode,188,485
2017101117575221641,187,489,0,sin_mode,188,485
2017101117575221674,183,489,0,sin_mode,188,485
2017101117575221708,182,487,0,sin_mode,188,485
2017101117575221744,179,494,0,sin_mode,188,485
2017101117575221766,181,496,0,sin_mode,188,485
2017101117575221795,184,492,0,sin_mode,188,485
2017101117575221834,192,499,0,sin_mode,188,485
2017101117575221866,193,504,0,sin_mode,191,488
2017101117575221893,197,506,0,sin_mode,195,490
2017101117575221926,201,508,0,sin_mode,198,493
2017101117575221956,201,508,0,sin_mode,202,496
2017101117575221982,201,508,0,sin_mode,202,496
2017101117575222015,203,511,0,sin_mode,202,496
2017101117575222040,198,504,0,sin_mode,205,499
2017101117575222069,199,506,0,sin_mode,205,499
2017101117575222099,199,509,0,sin_mode,205,499
2017101117575222128,199,503,0,sin_mode,205,499
2017101117575222152,199,503,0,sin_mode,205,499
2017101117575222181,199,504,0,sin_mode,205,499
2017101117575222209,200,504,0,sin_mode,205,499
2017101117575222231,200,507,0,sin_mode,205,499
2017101117575322258,201,511,0,sin_mode,205,499
2017101117575322289,201,511,0,sin_mode,205,499
2017101117575322312,204,516,0,sin_mode,205,499
2017101117575322342,203,516,0,sin_mode,205,499
2017101117575322373,204,512,0,sin_mode,205,499
2017101117575322398,203,510,0,sin_mode,205,499
2017101117575322423,203,515,0,sin_mode,205,499
2017101117575322448,203,510,0,sin_mode,205,499
2017101117575322485,203,510,0,sin_mode,205,499
2017101117575322509,201,503,0,sin_mode,205,499
2017101117575322537,202,511,0,sin_mode,205,499
2017101117575322567,204,518,0,sin_mode,205,499
2017101117575322600,201,515,0,sin_mode,205,499
2017101117575322634,201,518,0,sin_mode,205,499
2017101117575322663,249,602,0,sin_mode,205,499
2017101117575322691,230,529,0,sin_mode,209,502
2017101117575322714,230,529,0,sin_mode,212,506
2017101117575322740,207,542,0,sin_mode,216,510
2017101117575322774,187,536,0,sin_mode,216,510
2017101117575322805,191,486,0,sin_mode,216,510
2017101117575322828,189,469,0,sin_mode,216,510
2017101117575322857,208,484,0,sin_mode,216,510
2017101117575322883,213,478,0,sin_mode,216,510
2017101117575322907,213,478,0,sin_mode,216,510
2017101117575322939,207,479,0,sin_mode,216,510
2017101117575322971,201,478,0,sin_mode,216,510
2017101117575322995,193,490,0,sin_mode,216,510
2017101117575323020,193,490,0,sin_mode,216,510
2017101117575323054,209,484,0,sin_mode,216,510
2017101117575323077,209,484,0,sin_mode,216,510
2017101117575323108,173,317,0,sin_mode,216,510
2017101117575323137,219,462,0,sin_mode,216,510
2017101117575323162,230,511,0,sin_mode,216,510
2017101117575323185,229,501,0,sin_mode,219,514
2017101117575323220,232,475,0,sin_mode,219,514
2017101117575423252,223,489,0,sin_mode,219,514
2017101117575423281,223,489,0,sin_mode,219,514
2017101117575423310,185,490,0,sin_mode,219,514
2017101117575423342,200,488,0,sin_mode,219,514
2017101117575423367,181,469,0,sin_mode,219,514
2017101117575423393,195,466,0,sin_mode,219,514
2017101117575423427,190,498,0,sin_mode,219,514
2017101117575423458,196,513,0,sin_mode,219,514
2017101117575423487,196,513,0,sin_mode,219,514
2017101117575423521,193,513,0,sin_mode,219,514
2017101117575423548,198,523,0,sin_mode,219,514
2017101117575423568,202,531,0,sin_mode,219,514
2017101117575423594,207,538,0,sin_mode,219,514
2017101117575423625,209,539,0,sin_mode,219,514
2017101117575423658,205,531,0,sin_mode,219,514
2017101117575423684,205,531,0,sin_mode,219,514
2017101117575423718,210,526,0,sin_mode,219,514
2017101117575423742,211,522,0,sin_mode,219,514
2017101117575423771,213,519,0,sin_mode,219,514
2017101117575423797,215,516,0,sin_mode,219,514
2017101117575423828,217,512,0,sin_mode,219,514
2017101117575423851,215,502,0,sin_mode,219,514
2017101117575423872,215,502,0,sin_mode,219,514
2017101117575423901,219,502,0,sin_mode,219,514
2017101117575423936,387,356,0,sin_mode,219,514
2017101117575423961,269,431,0,sin_mode,219,514
2017101117575423987,241,424,0,sin_mode,219,514
2017101117575424019,241,424,0,sin_mode,219,514
2017101117575424042,231,456,0,sin_mode,219,514
2017101117575424067,228,448,0,sin_mode,219,514
2017101117575424101,213,427,0,sin_mode,219,514
2017101117575424135,220,366,0,sin_mode,219,514
2017101117575424164,162,321,0,sin_mode,219,514
2017101117575424194,202,363,0,sin_mode,219,514
2017101117575424228,185,407,0,sin_mode,219,514
2017101117575524253,185,407,0,sin_mode,219,514
2017101117575524285,183,388,0,sin_mode,219,514
2017101117575524316,184,365,0,sin_mode,219,514
2017101117575524349,392,292,0,sin_mode,219,514
2017101117575524385,209,481,0,sin_mode,219,514
2017101117575524408,209,481,0,sin_mode,219,514
2017101117575524435,217,499,0,sin_mode,219,514
2017101117575524462,217,518,0,sin_mode,219,514
2017101117575524496,222,516,0,sin_mode,219,514
2017101117575524523,257,527,0,sin_mode,223,518
2017101117575524549,257,527,0,sin_mode,226,522
2017101117575524580,265,513,0,sin_mode,230,527
2017101117575524608,223,469,0,sin_mode,230,527
2017101117575524636,215,487,0,sin_mode,230,527
2017101117575524667,207,500,0,sin_mode,230,527
2017101117575524698,207,501,0,sin_mode,230,527
2017101117575524734,218,490,0,sin_mode,230,527
2017101117575524767,222,489,0,sin_mode,230,527
2017101117575524797,221,476,0,sin_mode,230,527
2017101117575524822,219,477,0,sin_mode,230,527
2017101117575524853,218,482,0,sin_mode,230,527
2017101117575524879,218,482,0,sin_mode,230,527
2017101117575524902,245,305,0,sin_mode,230,527
2017101117575524924,245,305,0,sin_mode,230,527
2017101117575524950,229,476,0,sin_mode,230,527
2017101117575524983,236,464,0,sin_mode,230,527
2017101117575525010,236,464,0,sin_mode,230,527
2017101117575525032,244,492,0,sin_mode,230,527
2017101117575525065,242,528,0,sin_mode,230,527
2017101117575525099,236,588,0,sin_mode,233,532
2017101117575525121,226,571,0,sin_mode,237,537
2017101117575525150,226,571,0,sin_mode,237,537
2017101117575525178,242,581,0,sin_mode,237,537
2017101117575525204,245,572,0,sin_mode,240,542
2017101117575625236,237,575,0,sin_mode,244,547
2017101117575625267,234,544,0,sin_mode,244,547
2017101117575625294,237,545,0,sin_mode,244,547
2017101117575625331,244,547,0,sin_mode,244,547
2017101117575625369,242,553,0,sin_mode,247,552
2017101117575625403,225,585,0,sin_mode,247,552
2017101117575625433,245,557,0,sin_mode,247,552
2017101117575625468,232,573,0,sin_mode,247,552
2017101117575625501,230,569,0,sin_mode,247,552
2017101117575625534,231,555,0,sin_mode,247,552
2017101117575625567,234,561,0,sin_mode,247,552
2017101117575625596,228,555,0,sin_mode,247,552
2017101117575625628,225,551,0,sin_mode,247,552
2017101117575625660,221,554,0,sin_mode,247,552
2017101117575625689,220,542,0,sin_mode,247,552
2017101117575625719,220,542,0,sin_mode,247,552
2017101117575625748,225,541,0,sin_mode,247,552
2017101117575625773,230,548,0,sin_mode,247,552
2017101117575625806,307,399,0,sin_mode,247,552
2017101117575625837,220,486,0,sin_mode,247,552
2017101117575625866,222,518,0,sin_mode,247,552
2017101117575625889,244,505,0,sin_mode,247,552
2017101117575625915,244,505,0,sin_mode,247,552
2017101117575625944,237,536,0,sin_mode,247,552
2017101117575625965,235,532,0,sin_mode,247,552
2017101117575625992,237,540,0,sin_mode,247,552
2017101117575626027,188,640,0,sin_mode,247,552
2017101117575626056,252,650,0,sin_mode,247,552
2017101117575626081,273,661,0,sin_mode,251,558
2017101117575626112,273,661,0,sin_mode,254,564
2017101117575626142,258,617,0,sin_mode,258,570
2017101117575626164,256,597,0,sin_mode,261,576
2017101117575626188,263,596,0,sin_mode,261,576
2017101117575626219,284,812,0,sin_mode,265,582
2017101117575726246,224,721,0,sin_mode,265,582
2017101117575726270,224,721,0,sin_mode,265,582
2017101117575726304,208,670,0,sin_mode,265,582
2017101117575726339,233,690,0,sin_mode,265,582
2017101117575726361,217,672,0,sin_mode,265,582
2017101117575726383,207,673,0,sin_mode,265,582
2017101117575726415,235,565,0,sin_mode,265,582
2017101117575726445,235,565,0,sin_mode,265,582
2017101117575726468,212,666,0,sin_mode,265,582
2017101117575726499,242,649,0,sin_mode,265,582
2017101117575726525,237,618,0,sin_mode,265,582
2017101117575726548,237,618,0,sin_mode,265,582
2017101117575726581,227,634,0,sin_mode,265,582
2017101117575726614,267,658,0,sin_mode,265,582
2017101117575726645,173,549,0,sin_mode,268,588
2017101117575726678,173,549,0,sin_mode,268,588
2017101117575726710,199,570,0,sin_mode,268,588
2017101117575726738,202,570,0,sin_mode,268,588
2017101117575726765,204,589,0,sin_mode,268,588
2017101117575726792,205,597,0,sin_mode,268,588
2017101117575726824,205,597,0,sin_mode,268,588
2017101117575726856,273,596,0,sin_mode,268,588
2017101117575726887,279,657,0,sin_mode,272,594
2017101117575726920,259,650,0,sin_mode,275,601
2017101117575726956,257,661,0,sin_mode,275,601
2017101117575726987,257,650,0,sin_mode,275,601
2017101117575727021,257,650,0,sin_mode,275,601
2017101117575727054,242,659,0,sin_mode,275,601
2017101117575727082,238,695,0,sin_mode,275,601
2017101117575727201,224,673,0,sin_mode,275,601
2017101117575727230,235,684,0,sin_mode,275,601
2017101117575827252,235,684,0,sin_mode,275,601
2017101117575827280,229,691,0,sin_mode,275,601
2017101117575827311,223,687,0,sin_mode,275,601
2017101117575827337,231,687,0,sin_mode,275,601
2017101117575827365,232,699,0,sin_mode,275,601
2017101117575827393,233,692,0,sin_mode,275,601
2017101117575827426,233,689,0,sin_mode,275,601
2017101117575827458,234,462,0,sin_mode,275,601
2017101117575827482,230,736,0,sin_mode,275,601
2017101117575827502,230,736,0,sin_mode,275,601
2017101117575827531,206,625,0,sin_mode,275,601
2017101117575827563,223,644,0,sin_mode,275,601
2017101117575827586,227,659,0,sin_mode,275,601
2017101117575827610,227,659,0,sin_mode,275,601
2017101117575827633,226,670,0,sin_mode,275,601
2017101117575827660,243,662,0,sin_mode,275,601
2017101117575827688,236,653,0,sin_mode,275,601
2017101117575827716,249,690,0,sin_mode,275,601
2017101117575827744,254,715,0,sin_mode,275,601
2017101117575827770,254,715,0,sin_mode,275,601
2017101117575827800,253,708,0,sin_mode,275,601
2017101117575827824,255,714,0,sin_mode,275,601
2017101117575827850,255,714,0,sin_mode,275,601
2017101117575827871,254,706,0,sin_mode,275,601
2017101117575827898,248,704,0,sin_mode,275,601
2017101117575827933,240,700,0,sin_mode,275,601
2017101117575827965,235,688,0,sin_mode,275,601
2017101117575827996,239,686,0,sin_mode,275,601
2017101117575828020,239,686,0,sin_mode,275,601
2017101117575828046,244,689,0,sin_mode,275,601
2017101117575828069,244,689,0,sin_mode,275,601
2017101117575828091,243,684,0,sin_mode,275,601
2017101117575828125,244,685,0,sin_mode,275,601
2017101117575828152,243,680,0,sin_mode,275,601
2017101117575828174,243,680,0,sin_mode,275,601
2017101117575828200,240,674,0,sin_mode,275,601
2017101117575928234,251,512,0,sin_mode,275,601
2017101117575928267,233,625,0,sin_mode,275,601
2017101117575928297,210,628,0,sin_mode,275,601
2017101117575928326,218,659,0,sin_mode,275,601
2017101117575928359,234,666,0,sin_mode,275,601
2017101117575928387,242,669,0,sin_mode,275,601
2017101117575928411,242,669,0,sin_mode,275,601
2017101117575928441,184,716,0,sin_mode,275,601
2017101117575928466,252,652,0,sin_mode,275,601
2017101117575928495,233,718,0,sin_mode,275,601
2017101117575928527,228,683,0,sin_mode,275,601
2017101117575928559,223,671,0,sin_mode,275,601
2017101117575928588,225,666,0,sin_mode,275,601
2017101117575928621,221,662,0,sin_mode,275,601
2017101117575928654,224,646,0,sin_mode,275,601
2017101117575928680,230,651,0,sin_mode,275,601
2017101117575928713,230,656,0,sin_mode,275,601
2017101117575928734,230,656,0,sin_mode,275,601
2017101117575928759,248,826,0,sin_mode,275,601
2017101117575928784,244,738,0,sin_mode,275,601
2017101117575928817,193,696,0,sin_mode,275,601
2017101117575928840,193,696,0,sin_mode,275,601
2017101117575928862,211,714,0,sin_mode,275,601
2017101117575928888,227,701,0,sin_mode,275,601
2017101117575928921,232,695,0,sin_mode,275,601
2017101117575928955,227,685,0,sin_mode,275,601
2017101117575928987,217,572,0,sin_mode,275,601
2017101117575929018,256,658,0,sin_mode,275,601
2017101117575929051,256,658,0,sin_mode,275,601
2017101117575929077,226,613,0,sin_mode,275,601
2017101117575929108,224,612,0,sin_mode,275,601
2017101117575929140,223,613,0,sin_mode,275,601
2017101117575929160,230,599,0,sin_mode,275,601
2017101117575929188,238,611,0,sin_mode,275,601
2017101117575929213,232,613,0,sin_mode,275,601
2017101117580029238,232,613,0,sin_mode,275,601
2017101117580029265,234,628,0,sin_mode,275,601
2017101117580029291,234,628,0,sin_mode,275,601
2017101117580029325,233,639,0,sin_mode,275,601
2017101117580029351,233,639,0,sin_mode,275,601
2017101117580029386,234,640,0,sin_mode,275,601
2017101117580029419,231,632,0,sin_mode,275,601
2017101117580029451,229,631,0,sin_mode,275,601
2017101117580029477,229,631,0,sin_mode,275,601
2017101117580029510,181,401,0,sin_mode,275,601
2017101117580029535,207,496,0,sin_mode,275,601
2017101117580029565,165,433,0,sin_mode,275,601
2017101117580029599,154,424,0,sin_mode,275,601
2017101117580029633,165,432,0,sin_mode,275,601
2017101117580029661,172,425,0,sin_mode,275,601
2017101117580029689,173,426,0,sin_mode,275,601
2017101117580029720,162,426,0,sin_mode,275,601
2017101117580029746,103,244,0,sin_mode,275,601
2017101117580029769,103,244,0,sin_mode,275,601
2017101117580029808,214,267,0,sin_mode,275,601
2017101117580029836,177,327,0,sin_mode,275,601
2017101117580029869,196,363,0,sin_mode,275,601
2017101117580029895,236,351,0,sin_mode,275,601
2017101117580029925,240,364,0,sin_mode,275,601
2017101117580029956,318,409,0,sin_mode,275,601
2017101117580029990,323,446,0,sin_mode,275,601
2017101117580030017,324,439,0,sin_mode,275,601
2017101117580030052,324,439,0,sin_mode,275,601
2017101117580030091,344,388,0,sin_mode,275,601
2017101117580030125,321,383,0,sin_mode,275,601
2017101117580030159,312,376,0,sin_mode,275,601
2017101117580030198,303,386,0,sin_mode,275,601
2017101117580030231,291,391,0,sin_mode,275,601
2017101117580130262,292,407,0,sin_mode,275,601
2017101117580130291,279,404,0,sin_mode,275,601
2017101117580130327,269,413,0,sin_mode,275,601
2017101117580130361,102,379,0,sin_mode,275,601
2017101117580130398,187,486,0,sin_mode,275,601
2017101117580130430,169,483,0,sin_mode,275,601
2017101117580130471,126,443,0,sin_mode,275,601
2017101117580130507,163,395,0,sin_mode,275,601
2017101117580130533,159,377,0,sin_mode,275,601
2017101117580130564,161,473,0,sin_mode,275,601
2017101117580130594,192,455,0,sin_mode,275,601
2017101117580130623,158,434,0,sin_mode,275,601
2017101117580130656,170,423,0,sin_mode,275,601
2017101117580130690,158,403,0,sin_mode,275,601
2017101117580130716,167,415,0,sin_mode,275,601
2017101117580130739,167,415,0,sin_mode,275,601
2017101117580130776,168,407,0,sin_mode,275,601
2017101117580130804,168,407,0,sin_mode,275,601
2017101117580130829,180,406,0,sin_mode,275,601
2017101117580130861,180,418,0,sin_mode,275,601
2017101117580130896,182,428,0,sin_mode,275,601
2017101117580130928,178,431,0,sin_mode,275,601
2017101117580130959,173,419,0,sin_mode,275,601
2017101117580130991,224,482,0,sin_mode,275,601
2017101117580131020,247,462,0,sin_mode,275,601
2017101117580131054,247,462,0,sin_mode,275,601
2017101117580131095,216,392,0,sin_mode,275,601
2017101117580131128,201,379,0,sin_mode,275,601
2017101117580131160,191,399,0,sin_mode,275,601
2017101117580131188,200,401,0,sin_mode,275,601
2017101117580131215,200,401,0,sin_mode,275,601
2017101117580231251,197,406,0,sin_mode,275,601
2017101117580231282,183,352,0,sin_mode,275,601
2017101117580231306,183,352,0,sin_mode,275,601
2017101117580231339,157,417,0,sin_mode,275,601
2017101117580231371,165,435,0,sin_mode,275,601
2017101117580231405,172,432,0,sin_mode,275,601
2017101117580231435,162,422,0,sin_mode,275,601
2017101117580231476,237,560,0,sin_mode,275,601
2017101117580231516,237,560,0,sin_mode,275,601
2017101117580231562,183,468,0,sin_mode,275,601
2017101117580231596,215,490,0,sin_mode,275,601
2017101117580231623,198,453,0,sin_mode,275,601
2017101117580231659,191,395,0,sin_mode,275,601
2017101117580231683,155,323,0,sin_mode,275,601
2017101117580231710,255,201,0,sin_mode,275,601
2017101117580231742,305,333,0,sin_mode,275,601
2017101117580231772,305,333,0,sin_mode,275,601
2017101117580231797,263,303,0,sin_mode,275,601
2017101117580231831,223,341,0,sin_mode,275,601
2017101117580231858,241,357,0,sin_mode,275,601
2017101117580231887,-512,396,0,sin_mode,275,601
2017101117580231916,239,374,0,sin_mode,275,601
2017101117580231950,300,260,0,sin_mode,275,601
2017101117580231974,300,260,0,sin_mode,275,601
2017101117580232011,324,286,0,sin_mode,275,601
2017101117580232044,324,286,0,sin_mode,275,601
2017101117580232065,336,290,0,sin_mode,275,601
2017101117580232099,228,309,0,sin_mode,275,601
2017101117580232135,418,568,0,sin_mode,275,601
2017101117580232168,389,600,0,sin_mode,275,601
2017101117580232201,369,552,0,sin_mode,275,601
2017101117580232232,355,488,0,sin_mode,275,601
2017101117580332264,341,458,0,sin_mode,275,601
2017101117580332298,397,10,0,sin_mode,275,601
2017101117580332325,363,591,0,sin_mode,275,601
2017101117580332356,363,591,0,sin_mode,275,601
2017101117580332395,338,617,0,sin_mode,275,601
2017101117580332423,308,615,0,sin_mode,279,607
2017101117580332447,304,620,0,sin_mode,282,614
2017101117580332472,304,620,0,sin_mode,286,620
2017101117580332505,322,625,0,sin_mode,289,627
2017101117580332530,340,608,0,sin_mode,289,627
2017101117580332559,320,423,0,sin_mode,289,627
2017101117580332597,-163,3400,0,sin_mode,289,627
2017101117580332623,2,2417,0,sin_mode,289,627
2017101117580332653,99,1945,0,sin_mode,289,627
2017101117580332679,99,1945,0,sin_mode,289,627
2017101117580332709,99,1945,0,sin_mode,289,627
2017101117580332731,99,1945,0,sin_mode,289,627
2017101117580332770,99,1945,0,sin_mode,289,627
2017101117580332810,99,1945,0,sin_mode,289,627
2017101117580332847,99,1945,0,sin_mode,289,627
2017101117580332884,99,1945,0,sin_mode,289,627
2017101117580332922,99,1945,0,sin_mode,289,627
2017101117580332958,99,1945,0,sin_mode,289,627
2017101117580332997,99,1945,0,sin_mode,289,627
2017101117580333027,99,1945,0,sin_mode,289,627
2017101117580333059,99,1945,0,sin_mode,289,627
2017101117580333096,99,1945,0,sin_mode,289,627
2017101117580333126,99,1945,0,sin_mode,289,627
2017101117580333158,99,1945,0,sin_mode,289,627
2017101117580333190,99,1945,0,sin_mode,289,627
2017101117580333225,99,1945,0,sin_mode,289,627
2017101117580433264,99,1945,0,sin_mode,289,627
2017101117580433303,99,1945,0,sin_mode,289,627
2017101117580433343,99,1945,0,sin_mode,289,627
2017101117580433370,99,1945,0,sin_mode,289,627
2017101117580433402,99,1945,0,sin_mode,289,627
2017101117580433444,99,1945,0,sin_mode,289,627
2017101117580433482,99,1945,0,sin_mode,289,627
2017101117580433518,99,1945,0,sin_mode,289,627
2017101117580433553,99,1945,0,sin_mode,289,627
2017101117580433587,99,1945,0,sin_mode,289,627
2017101117580433627,99,1945,0,sin_mode,289,627
2017101117580433658,99,1945,0,sin_mode,289,627
2017101117580433690,99,1945,0,sin_mode,289,627
2017101117580433721,99,1945,0,sin_mode,289,627
2017101117580433759,99,1945,0,sin_mode,289,627
2017101117580433795,99,1945,0,sin_mode,289,627
2017101117580433831,99,1945,0,sin_mode,289,627
2017101117580433861,99,1945,0,sin_mode,289,627
2017101117580433893,99,1945,0,sin_mode,289,627
2017101117580433923,99,1945,0,sin_mode,289,627
2017101117580433956,99,1945,0,sin_mode,289,627
2017101117580434003,99,1945,0,sin_mode,289,627
2017101117580434043,99,1945,0,sin_mode,289,627
2017101117580434087,99,1945,0,sin_mode,289,627
2017101117580434129,99,1945,0,sin_mode,289,627
2017101117580434172,99,1945,0,sin_mode,289,627
2017101117580434213,99,1945,0,sin_mode,289,627
2017101117580534255,99,1945,0,sin_mode,289,627
2017101117580534303,99,1945,0,sin_mode,289,627
2017101117580534344,99,1945,0,sin_mode,289,627
2017101117580534399,99,1945,0,sin_mode,289,627
2017101117580534463,99,1945,0,sin_mode,289,627
2017101117580534549,99,1945,0,sin_mode,289,627
2017101117580534598,99,1945,0,sin_mode,289,627
2017101117580534637,99,1945,0,sin_mode,289,627
2017101117580534674,99,1945,0,sin_mode,289,627
2017101117580534724,99,1945,0,sin_mode,289,627
2017101117580534762,99,1945,0,sin_mode,289,627
2017101117580534806,99,1945,0,sin_mode,289,627
2017101117580534845,99,1945,0,sin_mode,289,627
2017101117580534886,99,1945,0,sin_mode,289,627
2017101117580534931,99,1945,0,sin_mode,289,627
2017101117580534972,99,1945,0,sin_mode,289,627
2017101117580535024,99,1945,0,sin_mode,289,627
2017101117580535064,99,1945,0,sin_mode,289,627
2017101117580535103,127,1679,0,sin_mode,289,627
2017101117580535124,236,669,0,sin_mode,289,627
2017101117580535148,236,669,0,sin_mode,289,627
2017101117580535185,292,564,0,sin_mode,289,627
2017101117580535211,283,574,0,sin_mode,289,627
2017101117580635237,283,574,0,sin_mode,289,627
2017101117580635272,266,588,0,sin_mode,289,627
2017101117580635304,266,588,0,sin_mode,289,627
2017101117580635333,278,604,0,sin_mode,289,627
2017101117580635370,264,618,0,sin_mode,289,627
2017101117580635395,260,618,0,sin_mode,289,627
2017101117580635421,260,618,0,sin_mode,289,627
2017101117580635453,260,618,0,sin_mode,289,627
2017101117580635490,260,618,0,sin_mode,289,627
2017101117580635532,260,618,0,sin_mode,289,627
2017101117580635582,260,618,0,sin_mode,289,627
2017101117580635626,260,618,0,sin_mode,289,627
2017101117580635668,260,618,0,sin_mode,289,627
2017101117580635710,260,618,0,sin_mode,289,627
2017101117580635749,260,618,0,sin_mode,289,627
2017101117580635795,260,618,0,sin_mode,289,627
2017101117580635836,260,618,0,sin_mode,289,627
2017101117580635893,260,618,0,sin_mode,289,627
2017101117580635938,260,618,0,sin_mode,289,627
2017101117580635982,260,618,0,sin_mode,289,627
2017101117580636026,260,618,0,sin_mode,289,627
2017101117580636068,260,618,0,sin_mode,289,627
2017101117580636117,260,618,0,sin_mode,289,627
2017101117580636158,260,618,0,sin_mode,289,627
2017101117580636209,260,618,0,sin_mode,289,627
2017101117580736252,260,618,0,sin_mode,289,627
2017101117580736304,260,618,0,sin_mode,289,627
2017101117580736355,260,618,0,sin_mode,289,627
2017101117580736400,260,618,0,sin_mode,289,627
2017101117580736441,260,618,0,sin_mode,289,627
2017101117580736483,260,618,0,sin_mode,289,627
2017101117580736532,260,618,0,sin_mode,289,627
2017101117580736571,260,618,0,sin_mode,289,627
2017101117580736615,260,618,0,sin_mode,289,627
2017101117580736658,260,618,0,sin_mode,289,627
2017101117580736697,260,618,0,sin_mode,289,627
2017101117580736742,260,618,0,sin_mode,289,627
2017101117580736782,260,618,0,sin_mode,289,627
2017101117580736840,260,618,0,sin_mode,289,627
2017101117580736877,260,618,0,sin_mode,289,627
2017101117580736922,260,618,0,sin_mode,289,627
2017101117580736965,260,618,0,sin_mode,289,627
2017101117580737002,260,618,0,sin_mode,289,627
2017101117580737035,260,618,0,sin_mode,289,627
2017101117580737072,260,618,0,sin_mode,289,627
2017101117580737117,260,618,0,sin_mode,289,627
2017101117580737166,260,618,0,sin_mode,289,627
2017101117580737206,260,618,0,sin_mode,289,627
2017101117580837252,260,618,0,sin_mode,289,627
2017101117580837293,260,618,0,sin_mode,289,627
2017101117580837333,260,618,0,sin_mode,289,627
2017101117580837363,272,627,0,sin_mode,289,627
2017101117580837404,272,627,0,sin_mode,289,627
2017101117580837447,272,627,0,sin_mode,289,627
2017101117580837489,272,627,0,sin_mode,289,627
2017101117580837543,272,627,0,sin_mode,289,627
2017101117580837581,272,627,0,sin_mode,289,627
2017101117580837618,279,627,0,sin_mode,289,627
2017101117580837653,275,342,0,sin_mode,289,627
2017101117580837682,294,669,0,sin_mode,289,627
2017101117580837713,246,657,0,sin_mode,293,634
2017101117580837746,270,664,0,sin_mode,293,634
2017101117580837770,259,661,0,sin_mode,293,634
2017101117580837796,259,661,0,sin_mode,293,634
2017101117580837829,255,676,0,sin_mode,293,634
2017101117580837862,264,709,0,sin_mode,293,634
2017101117580837891,214,651,0,sin_mode,293,634
2017101117580837919,212,673,0,sin_mode,293,634
2017101117580837946,213,676,0,sin_mode,293,634
2017101117580837977,213,676,0,sin_mode,293,634
2017101117580838010,216,671,0,sin_mode,293,634
2017101117580838039,216,671,0,sin_mode,293,634
2017101117580838063,231,687,0,sin_mode,293,634
2017101117580838099,233,679,0,sin_mode,293,634
2017101117580838131,237,683,0,sin_mode,293,634
2017101117580838155,233,684,0,sin_mode,293,634
2017101117580838189,236,685,0,sin_mode,293,634
2017101117580838219,234,681,0,sin_mode,293,634
2017101117580938242,238,687,0,sin_mode,293,634
2017101117580938269,238,687,0,sin_mode,293,634
2017101117580938300,232,686,0,sin_mode,293,634
2017101117580938333,232,682,0,sin_mode,293,634
2017101117580938367,229,678,0,sin_mode,293,634
2017101117580938399,229,676,0,sin_mode,293,634
2017101117580938429,231,684,0,sin_mode,293,634
2017101117580938457,232,689,0,sin_mode,293,634
2017101117580938492,230,693,0,sin_mode,293,634
2017101117580938527,232,694,0,sin_mode,293,634
2017101117580938556,266,433,0,sin_mode,293,634
2017101117580938584,127,633,0,sin_mode,293,634
2017101117580938616,183,672,0,sin_mode,293,634
2017101117580938651,234,672,0,sin_mode,293,634
2017101117580938688,145,488,0,sin_mode,293,634
2017101117580938716,198,539,0,sin_mode,293,634
2017101117580938744,198,539,0,sin_mode,293,634
2017101117580938787,198,539,0,sin_mode,293,634
2017101117580938835,122,-107,0,sin_mode,293,634
2017101117580938878,122,-107,0,sin_mode,293,634
2017101117580938926,226,664,0,sin_mode,293,634
2017101117580938971,226,664,0,sin_mode,293,634
2017101117580939011,176,497,0,sin_mode,293,634
2017101117580939055,257,587,0,sin_mode,293,634
2017101117580939102,257,587,0,sin_mode,293,634
2017101117580939148,257,587,0,sin_mode,293,634
2017101117580939180,364,671,0,sin_mode,293,634
2017101117580939214,364,671,0,sin_mode,296,641
2017101117581039254,405,752,0,sin_mode,300,648
2017101117581039288,281,558,0,sin_mode,303,655
2017101117581039322,189,462,0,sin_mode,303,655
2017101117581039355,236,515,0,sin_mode,303,655
2017101117581039389,287,717,0,sin_mode,303,655
2017101117581039485,398,744,0,sin_mode,303,655
2017101117581039540,440,806,0,sin_mode,307,662
2017101117581039576,392,787,0,sin_mode,307,662
2017101117581039605,392,787,0,sin_mode,310,669
2017101117581039632,393,772,0,sin_mode,314,675
2017101117581039665,384,772,0,sin_mode,317,681
2017101117581039693,104,279,0,sin_mode,321,688
2017101117581039720,374,664,0,sin_mode,321,688
2017101117581039756,374,664,0,sin_mode,321,688
2017101117581039788,374,664,0,sin_mode,321,688
2017101117581039813,374,664,0,sin_mode,321,688
